TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,35,30,5,0,09042022-231340
red,state,xbot4,15,15,0,0,09042022-231340
red,state,xbot3,5,0,5,0,09042022-231340
red,state,xbot1,45,30,15,0,09042022-231340
blue,state,ybot1,5,0,5,0,09042022-231340
blue,state,ybot2,50,45,5,0,09042022-231340
blue,state,ybot3,5,0,5,0,09042022-231340
blue,state,ybot4,15,15,0,0,09042022-231340
