TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,45,45,0,0,09042022-201613
red,state,xbot4,5,0,5,0,09042022-201613
red,state,xbot3,20,15,5,0,09042022-201613
red,state,xbot1,0,0,0,0,09042022-201613
blue,state,ybot1,20,15,5,0,09042022-201613
blue,state,ybot2,55,45,10,0,09042022-201613
blue,state,ybot3,15,15,0,0,09042022-201613
blue,state,ybot4,10,0,10,0,09042022-201613
