TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,20,15,5,0,07042022-012508
red,state,xbot4,15,15,0,0,07042022-012508
red,state,xbot3,30,30,0,0,07042022-012508
red,state,xbot1,15,15,0,0,07042022-012508
blue,state,ybot1,25,15,10,0,07042022-012508
blue,state,ybot2,50,45,5,0,07042022-012508
blue,state,ybot3,5,0,5,0,07042022-012508
blue,state,ybot4,25,15,10,0,07042022-012508
