TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,06042022-202003
red,state,xbot4,15,15,0,0,06042022-202003
red,state,xbot3,0,0,0,0,06042022-202003
red,state,xbot1,35,30,5,0,06042022-202003
blue,state,ybot1,40,30,10,0,06042022-202003
blue,state,ybot2,20,15,5,0,06042022-202003
blue,state,ybot3,30,15,15,0,06042022-202003
blue,state,ybot4,15,15,0,0,06042022-202003
