TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,10042022-050214
red,state,xbot4,0,0,0,0,10042022-050214
red,state,xbot3,60,60,0,0,10042022-050214
red,state,xbot1,15,15,0,0,10042022-050214
blue,state,ybot1,50,45,5,0,10042022-050214
blue,state,ybot2,35,30,5,0,10042022-050214
blue,state,ybot3,20,15,5,0,10042022-050214
blue,state,ybot4,5,0,5,0,10042022-050214
