TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,10042022-040034
red,state,xbot4,0,0,0,0,10042022-040034
red,state,xbot3,20,15,5,0,10042022-040034
red,state,xbot1,45,45,0,0,10042022-040034
blue,state,ybot1,5,0,5,0,10042022-040034
blue,state,ybot2,20,15,5,0,10042022-040034
blue,state,ybot3,45,45,0,0,10042022-040034
blue,state,ybot4,40,30,10,0,10042022-040034
