TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,45,45,0,0,07042022-023351
red,state,xbot4,0,0,0,0,07042022-023351
red,state,xbot3,0,0,0,0,07042022-023351
red,state,xbot1,15,15,0,0,07042022-023351
blue,state,ybot1,30,30,0,0,07042022-023351
blue,state,ybot2,15,15,0,0,07042022-023351
blue,state,ybot3,15,15,0,0,07042022-023351
blue,state,ybot4,40,30,10,0,07042022-023351
