TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,45,45,0,0,07042022-015947
red,state,xbot4,0,0,0,0,07042022-015947
red,state,xbot3,0,0,0,0,07042022-015947
red,state,xbot1,15,15,0,0,07042022-015947
blue,state,ybot1,30,15,15,0,07042022-015947
blue,state,ybot2,40,30,10,0,07042022-015947
blue,state,ybot3,30,30,0,0,07042022-015947
blue,state,ybot4,5,0,5,0,07042022-015947
