TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,35,15,20,0,29032022-160716
red,state,xbot3,25,15,10,0,29032022-160716
red,state,xbot1,30,15,15,0,29032022-160716
red,state,xbot4,10,0,10,0,29032022-160716
blue,state,ybot1,15,15,0,0,29032022-160716
blue,state,ybot2,0,0,0,0,29032022-160716
blue,state,ybot3,0,0,0,0,29032022-160716
blue,state,ybot4,0,0,0,0,29032022-160716
