TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,07042022-013224
red,state,xbot4,45,45,0,0,07042022-013224
red,state,xbot3,20,15,5,0,07042022-013224
red,state,xbot1,20,15,5,0,07042022-013224
blue,state,ybot1,0,0,0,0,07042022-013224
blue,state,ybot2,10,0,10,0,07042022-013224
blue,state,ybot3,30,30,0,0,07042022-013224
blue,state,ybot4,45,45,0,0,07042022-013224
