TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,45,45,0,0,07042022-020622
red,state,xbot4,0,0,0,0,07042022-020622
red,state,xbot3,15,15,0,0,07042022-020622
red,state,xbot1,0,0,0,0,07042022-020622
blue,state,ybot1,35,30,5,0,07042022-020622
blue,state,ybot2,10,0,10,0,07042022-020622
blue,state,ybot3,20,15,5,0,07042022-020622
blue,state,ybot4,35,30,5,0,07042022-020622
