TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,30,30,0,0,07042022-013703
red,state,xbot4,15,15,0,0,07042022-013703
red,state,xbot3,30,30,0,0,07042022-013703
red,state,xbot1,0,0,0,0,07042022-013703
blue,state,ybot1,35,30,5,0,07042022-013703
blue,state,ybot2,0,0,0,0,07042022-013703
blue,state,ybot3,40,30,10,0,07042022-013703
blue,state,ybot4,30,30,0,0,07042022-013703
