TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,10042022-035842
red,state,xbot4,15,15,0,0,10042022-035842
red,state,xbot3,15,15,0,0,10042022-035842
red,state,xbot1,50,45,5,0,10042022-035842
blue,state,ybot1,25,15,10,0,10042022-035842
blue,state,ybot2,0,0,0,0,10042022-035842
blue,state,ybot3,25,15,10,0,10042022-035842
blue,state,ybot4,60,60,0,0,10042022-035842
