TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,25,15,10,0,09042022-231823
red,state,xbot4,40,30,10,0,09042022-231823
red,state,xbot3,5,0,5,0,09042022-231823
red,state,xbot1,30,30,0,0,09042022-231823
blue,state,ybot1,15,15,0,0,09042022-231823
blue,state,ybot2,15,0,15,0,09042022-231823
blue,state,ybot3,15,15,0,0,09042022-231823
blue,state,ybot4,50,45,5,0,09042022-231823
