TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,35,30,5,0,09042022-204134
red,state,xbot4,35,30,5,0,09042022-204134
red,state,xbot3,15,15,0,0,09042022-204134
red,state,xbot1,5,0,5,0,09042022-204134
blue,state,ybot1,20,15,5,0,09042022-204134
blue,state,ybot2,15,15,0,0,09042022-204134
blue,state,ybot3,35,30,5,0,09042022-204134
blue,state,ybot4,30,30,0,0,09042022-204134
