TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,machine,xbot1,0,0,0,0,22042022-135738
blue,machine,ybot1,100,15,85,0,22042022-135738
