TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,02042022-151904
red,state,xbot3,15,15,0,0,02042022-151904
red,state,xbot1,0,0,0,0,02042022-151904
red,state,xbot4,30,30,0,0,02042022-151904
blue,state,ybot1,20,0,20,0,02042022-151904
blue,state,ybot2,15,15,0,0,02042022-151904
blue,state,ybot3,55,45,10,0,02042022-151904
blue,state,ybot4,10,0,10,0,02042022-151904
