TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,20,15,5,0,07042022-035406
red,state,xbot4,45,45,0,0,07042022-035406
red,state,xbot3,0,0,0,0,07042022-035406
red,state,xbot1,0,0,0,0,07042022-035406
blue,state,ybot1,50,45,5,0,07042022-035406
blue,state,ybot2,5,0,5,0,07042022-035406
blue,state,ybot3,30,15,15,0,07042022-035406
blue,state,ybot4,25,15,10,0,07042022-035406
