TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,20,15,5,0,09042022-211952
red,state,xbot4,45,45,0,0,09042022-211952
red,state,xbot3,20,15,5,0,09042022-211952
red,state,xbot1,15,15,0,0,09042022-211952
blue,state,ybot1,15,15,0,0,09042022-211952
blue,state,ybot2,10,0,10,0,09042022-211952
blue,state,ybot3,35,30,5,0,09042022-211952
blue,state,ybot4,35,30,5,0,09042022-211952
