TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,07042022-035513
red,state,xbot4,0,0,0,0,07042022-035513
red,state,xbot3,50,45,5,0,07042022-035513
red,state,xbot1,30,30,0,0,07042022-035513
blue,state,ybot1,5,0,5,0,07042022-035513
blue,state,ybot2,30,30,0,0,07042022-035513
blue,state,ybot3,30,15,15,0,07042022-035513
blue,state,ybot4,35,30,5,0,07042022-035513
