TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,35,30,5,0,09042022-211825
red,state,xbot4,0,0,0,0,09042022-211825
red,state,xbot3,30,30,0,0,09042022-211825
red,state,xbot1,35,30,5,0,09042022-211825
blue,state,ybot1,5,0,5,0,09042022-211825
blue,state,ybot2,15,15,0,0,09042022-211825
blue,state,ybot3,0,0,0,0,09042022-211825
blue,state,ybot4,60,60,0,0,09042022-211825
