TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,35,30,5,0,10042022-041328
red,state,xbot4,20,15,5,0,10042022-041328
red,state,xbot3,15,15,0,0,10042022-041328
red,state,xbot1,40,30,10,0,10042022-041328
blue,state,ybot1,30,30,0,0,10042022-041328
blue,state,ybot2,0,0,0,0,10042022-041328
blue,state,ybot3,15,15,0,0,10042022-041328
blue,state,ybot4,50,45,5,0,10042022-041328
