TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,07042022-015157
red,state,xbot4,30,30,0,0,07042022-015157
red,state,xbot3,30,30,0,0,07042022-015157
red,state,xbot1,20,15,5,0,07042022-015157
blue,state,ybot1,0,0,0,0,07042022-015157
blue,state,ybot2,45,30,15,0,07042022-015157
blue,state,ybot3,30,30,0,0,07042022-015157
blue,state,ybot4,25,15,10,0,07042022-015157
