TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,35,30,5,0,07042022-015745
red,state,xbot4,0,0,0,0,07042022-015745
red,state,xbot3,0,0,0,0,07042022-015745
red,state,xbot1,30,30,0,0,07042022-015745
blue,state,ybot1,30,30,0,0,07042022-015745
blue,state,ybot2,45,30,15,0,07042022-015745
blue,state,ybot3,20,15,5,0,07042022-015745
blue,state,ybot4,15,15,0,0,07042022-015745
