TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,30,15,15,0,10042022-045207
red,state,xbot4,15,15,0,0,10042022-045207
red,state,xbot3,60,45,15,0,10042022-045207
red,state,xbot1,5,0,5,0,10042022-045207
blue,state,ybot1,15,15,0,0,10042022-045207
blue,state,ybot2,0,0,0,0,10042022-045207
blue,state,ybot3,15,15,0,0,10042022-045207
blue,state,ybot4,15,15,0,0,10042022-045207
