TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,09042022-210254
red,state,xbot4,0,0,0,0,09042022-210254
red,state,xbot3,0,0,0,0,09042022-210254
red,state,xbot1,50,45,5,0,09042022-210254
blue,state,ybot1,50,45,5,0,09042022-210254
blue,state,ybot2,30,30,0,0,09042022-210254
blue,state,ybot3,20,15,5,0,09042022-210254
blue,state,ybot4,5,0,5,0,09042022-210254
