TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,10042022-044226
red,state,xbot4,35,30,5,0,10042022-044226
red,state,xbot3,65,60,5,0,10042022-044226
red,state,xbot1,5,0,5,0,10042022-044226
blue,state,ybot1,0,0,0,0,10042022-044226
blue,state,ybot2,35,30,5,0,10042022-044226
blue,state,ybot3,45,45,0,0,10042022-044226
blue,state,ybot4,0,0,0,0,10042022-044226
