TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,09042022-202533
red,state,xbot4,45,45,0,0,09042022-202533
red,state,xbot3,15,15,0,0,09042022-202533
red,state,xbot1,30,30,0,0,09042022-202533
blue,state,ybot1,5,0,5,0,09042022-202533
blue,state,ybot2,0,0,0,0,09042022-202533
blue,state,ybot3,50,45,5,0,09042022-202533
blue,state,ybot4,30,30,0,0,09042022-202533
