TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,10042022-044741
red,state,xbot4,60,60,0,0,10042022-044741
red,state,xbot3,15,15,0,0,10042022-044741
red,state,xbot1,25,15,10,0,10042022-044741
blue,state,ybot1,20,15,5,0,10042022-044741
blue,state,ybot2,45,45,0,0,10042022-044741
blue,state,ybot3,15,15,0,0,10042022-044741
blue,state,ybot4,15,15,0,0,10042022-044741
