TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,03042022-163055
red,state,xbot3,15,15,0,0,03042022-163055
red,state,xbot1,0,0,0,0,03042022-163055
red,state,xbot4,15,15,0,0,03042022-163055
blue,state,ybot1,45,15,30,0,03042022-163055
blue,state,ybot2,0,0,0,0,03042022-163055
blue,state,ybot3,30,30,0,0,03042022-163055
blue,state,ybot4,25,15,10,0,03042022-163055
