TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,20,0,20,0,06042022-075604
red,state,xbot4,40,30,10,0,06042022-075604
red,state,xbot3,0,0,0,0,06042022-075604
red,state,xbot1,20,0,20,0,06042022-075604
blue,state,ybot1,15,0,15,0,06042022-075604
blue,state,ybot2,25,0,25,0,06042022-075604
blue,state,ybot3,40,15,25,0,06042022-075604
blue,state,ybot4,20,0,20,0,06042022-075604
