TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,15,15,0,0,10042022-045320
red,state,xbot4,30,30,0,0,10042022-045320
red,state,xbot3,15,15,0,0,10042022-045320
red,state,xbot1,20,15,5,0,10042022-045320
blue,state,ybot1,10,0,10,0,10042022-045320
blue,state,ybot2,45,30,15,0,10042022-045320
blue,state,ybot3,35,30,5,0,10042022-045320
blue,state,ybot4,10,0,10,0,10042022-045320
