TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,0,0,0,0,09042022-202714
red,state,xbot4,30,15,15,0,09042022-202714
red,state,xbot3,50,45,5,0,09042022-202714
red,state,xbot1,30,30,0,0,09042022-202714
blue,state,ybot1,45,45,0,0,09042022-202714
blue,state,ybot2,15,15,0,0,09042022-202714
blue,state,ybot3,0,0,0,0,09042022-202714
blue,state,ybot4,30,30,0,0,09042022-202714
