TEAM,AI TYPE,NAME,TOTAL,CAPTURES,DEFENDS,KILLS,DATE/TIME
==============================================
red,state,xbot2,30,30,0,0,07042022-024027
red,state,xbot4,15,15,0,0,07042022-024027
red,state,xbot3,15,15,0,0,07042022-024027
red,state,xbot1,0,0,0,0,07042022-024027
blue,state,ybot1,20,15,5,0,07042022-024027
blue,state,ybot2,25,15,10,0,07042022-024027
blue,state,ybot3,20,15,5,0,07042022-024027
blue,state,ybot4,35,30,5,0,07042022-024027
